keyword,count,file
query,10,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\show.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\show.py
value,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\show.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\uninstall.py
elo,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\uninstall.py
value,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\uninstall.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\uninstall.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\wheel.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\wheel.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\wheel.py
elo,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\wheel.py
train,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\wheel.py
value,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\wheel.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\wheel.py
load,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\__init__.py
form,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\__init__.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\commands\__init__.py
data,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\base.py
data,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\installed.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\installed.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\installed.py
data,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\sdist.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\sdist.py
rating,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\sdist.py
form,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\sdist.py
data,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\wheel.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\wheel.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\distributions\wheel.py
data,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
load,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
json,8,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
query,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
model,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
fit,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
value,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
ev,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\collector.py
data,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\package_finder.py
read,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\package_finder.py
rating,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\package_finder.py
form,47,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\package_finder.py
elo,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\package_finder.py
model,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\package_finder.py
value,12,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\package_finder.py
ev,45,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\package_finder.py
model,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\sources.py
ev,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\index\sources.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\base.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\base.py
data,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_distutils.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_distutils.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_distutils.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_distutils.py
data,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_sysconfig.py
form,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_sysconfig.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_sysconfig.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_sysconfig.py
bet,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\_sysconfig.py
feature,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\__init__.py
form,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\__init__.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\__init__.py
value,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\__init__.py
ev,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\locations\__init__.py
data,62,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
load,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
read,10,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
csv,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
json,10,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
rating,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
form,11,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
elo,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
value,17,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
ev,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
bet,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\base.py
data,56,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py
read,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py
elo,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py
value,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py
ev,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py
data,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\_json.py
load,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\_json.py
json,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\_json.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\_json.py
value,8,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\_json.py
bet,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\_json.py
data,24,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\__init__.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\__init__.py
data,15,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py
data,32,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py
read,8,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py
rating,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py
ev,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py
data,10,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py
read,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py
feature,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py
data,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\candidate.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\candidate.py
data,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\direct_url.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\direct_url.py
json,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\direct_url.py
query,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\direct_url.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\direct_url.py
value,19,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\direct_url.py
ev,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\direct_url.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\format_control.py
value,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\format_control.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\format_control.py
data,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\installation_report.py
load,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\installation_report.py
json,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\installation_report.py
form,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\installation_report.py
ev,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\installation_report.py
data,100,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\link.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\link.py
json,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\link.py
query,9,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\link.py
form,10,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\link.py
value,21,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\link.py
ev,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\link.py
data,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\scheme.py
data,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\search_scope.py
form,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\search_scope.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\search_scope.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\search_scope.py
data,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\selection_prefs.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\selection_prefs.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\selection_prefs.py
form,9,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\selection_prefs.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\selection_prefs.py
value,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\selection_prefs.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\target_python.py
form,14,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\target_python.py
value,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\target_python.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\wheel.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\wheel.py
value,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\wheel.py
ev,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\wheel.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\models\__init__.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\auth.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\auth.py
query,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\auth.py
history,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\auth.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\auth.py
value,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\auth.py
ev,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\auth.py
service,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\auth.py
data,12,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\cache.py
load,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\cache.py
read,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\cache.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\cache.py
value,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\cache.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\cache.py
load,14,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\download.py
form,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\download.py
model,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\download.py
value,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\download.py
ev,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\download.py
bet,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\download.py
data,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\lazy_wheel.py
load,10,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\lazy_wheel.py
read,9,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\lazy_wheel.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\lazy_wheel.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\lazy_wheel.py
data,30,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
json,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
form,21,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
model,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
value,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
ev,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
bet,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
runtime,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
pipeline,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
service,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\session.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\utils.py
load,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\utils.py
read,6,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\utils.py
model,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\utils.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\utils.py
data,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\xmlrpc.py
db,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\network\xmlrpc.py
data,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\check.py
read,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\check.py
simulate,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\check.py
value,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\check.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\check.py
data,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\freeze.py
read,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\freeze.py
feature,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\freeze.py
form,5,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\freeze.py
value,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\freeze.py
ev,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\freeze.py
data,48,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\prepare.py
load,131,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\prepare.py
read,23,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\prepare.py
json,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\prepare.py
feature,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\prepare.py
form,9,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\prepare.py
model,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\prepare.py
ev,9,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\prepare.py
read,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\build_tracker.py
form,1,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\build_tracker.py
value,12,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\build_tracker.py
data,15,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\metadata.py
db,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\metadata.py
data,15,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\metadata_editable.py
db,3,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\metadata_editable.py
data,7,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\metadata_legacy.py
data,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\wheel.py
db,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\wheel.py
data,4,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\wheel_editable.py
db,2,E:\football_v\.venv\Lib\site-packages\pip\_internal\operations\build\wheel_editable.py
