size,imports,features,rows,entry_function,file,called_function,functions,dependency,layers,class,module,table,keywords,sql,lines,function,error,reason,migration,source,status,path,columns,classes,capability,line,database,count,keyword
,27,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\factory.py,,26,,,,,,,,823,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py,,8,,,,,,,,174,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,10,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\provider.py,,9,,,,,,,,258,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\reporter.py,,9,,,,,,,,81,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\requirements.py,,45,,,,,,,,245,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,22,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\resolver.py,,6,,,,,,,,317,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__init__.py,,0,,,,,,,,0,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\appdirs.py,,4,,,,,,,,52,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\compat.py,,3,,,,,,,,79,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\compatibility_tags.py,,9,,,,,,,,188,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\datetime.py,,1,,,,,,,,11,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\deprecation.py,,3,,,,,,,,124,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\direct_url_helpers.py,,3,,,,,,,,87,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\egg_link.py,,3,,,,,,,,80,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\entrypoints.py,,3,,,,,,,,84,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,11,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\filesystem.py,,9,,,,,,,,149,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\filetypes.py,,1,,,,,,,,27,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\glibc.py,,4,,,,,,,,101,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\hashes.py,,14,,,,,,,,147,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,20,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\logging.py,,16,,,,,,,,354,,,,,Python_Asset_Index_V1.0.csv,,,,8,,,,,
,26,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\misc.py,,61,,,,,,,,773,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\packaging.py,,3,,,,,,,,58,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\retry.py,,3,,,,,,,,42,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\setuptools_build.py,,5,,,,,,,,146,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,10,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\subprocess.py,,6,,,,,,,,245,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,10,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\temp_dir.py,,16,,,,,,,,296,,,,,Python_Asset_Index_V1.0.csv,,,,4,,,,,
,14,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\unpacking.py,,12,,,,,,,,337,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\urls.py,,2,,,,,,,,55,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\virtualenv.py,,7,,,,,,,,104,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\wheel.py,,6,,,,,,,,134,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\_jaraco_text.py,,5,,,,,,,,109,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\_log.py,,3,,,,,,,,38,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\utils\__init__.py,,0,,,,,,,,0,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\vcs\bazaar.py,,8,,,,,,,,112,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,12,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\vcs\git.py,,21,,,,,,,,527,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,9,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\vcs\mercurial.py,,10,,,,,,,,163,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,8,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\vcs\subversion.py,,16,,,,,,,,324,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,11,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\vcs\versioncontrol.py,,44,,,,,,,,688,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_internal\vcs\__init__.py,,0,,,,,,,,15,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,22,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\typing_extensions.py,,192,,,,,,,,3641,,,,,Python_Asset_Index_V1.0.csv,,,,49,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\__init__.py,,1,,,,,,,,116,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,14,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py,,5,,,,,,,,161,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\cache.py,,10,,,,,,,,75,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,14,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\controller.py,,11,,,,,,,,500,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py,,6,,,,,,,,119,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py,,11,,,,,,,,157,,,,,Python_Asset_Index_V1.0.csv,,,,4,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py,,5,,,,,,,,146,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,9,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py,,1,,,,,,,,43,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,10,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py,,4,,,,,,,,70,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py,,0,,,,,,,,29,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,11,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py,,13,,,,,,,,182,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\redis_cache.py,,6,,,,,,,,48,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py,,0,,,,,,,,8,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\certifi\core.py,,8,,,,,,,,114,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\certifi\__init__.py,,0,,,,,,,,4,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\certifi\__main__.py,,0,,,,,,,,12,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,59,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\compat.py,,81,,,,,,,,1137,,,,,Python_Asset_Index_V1.0.csv,,,,10,,,,,
,15,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\database.py,,74,,,,,,,,1329,,,,,Python_Asset_Index_V1.0.csv,,,,7,,,,,
,13,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\index.py,,18,,,,,,,,508,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,16,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\locators.py,,58,,,,,,,,1295,,,,,Python_Asset_Index_V1.0.csv,,,,11,,,,,
,8,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\manifest.py,,13,,,,,,,,384,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\markers.py,,7,,,,,,,,162,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,10,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\metadata.py,,55,,,,,,,,1031,,,,,Python_Asset_Index_V1.0.csv,,,,6,,,,,
,12,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\resources.py,,34,,,,,,,,358,,,,,Python_Asset_Index_V1.0.csv,,,,6,,,,,
,12,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\scripts.py,,18,,,,,,,,447,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,27,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\util.py,,123,,,,,,,,1984,,,,,Python_Asset_Index_V1.0.csv,,,,19,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\version.py,,54,,,,,,,,750,,,,,Python_Asset_Index_V1.0.csv,,,,10,,,,,
,24,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\wheel.py,,39,,,,,,,,1100,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distlib\__init__.py,,3,,,,,,,,33,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,12,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distro\distro.py,,57,,,,,,,,1403,,,,,Python_Asset_Index_V1.0.csv,,,,4,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distro\__init__.py,,0,,,,,,,,54,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\distro\__main__.py,,0,,,,,,,,4,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\codec.py,,5,,,,,,,,122,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\compat.py,,3,,,,,,,,15,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\core.py,,18,,,,,,,,437,,,,,Python_Asset_Index_V1.0.csv,,,,4,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\idnadata.py,,0,,,,,,,,4243,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\intranges.py,,4,,,,,,,,57,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\package_data.py,,0,,,,,,,,1,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\uts46data.py,,82,,,,,,,,8681,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\idna\__init__.py,,0,,,,,,,,45,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\msgpack\exceptions.py,,2,,,,,,,,48,,,,,Python_Asset_Index_V1.0.csv,,,,6,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\msgpack\ext.py,,14,,,,,,,,170,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,8,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\msgpack\fallback.py,,39,,,,,,,,929,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\msgpack\__init__.py,,3,,,,,,,,55,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,11,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\markers.py,,14,,,,,,,,331,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,11,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\metadata.py,,24,,,,,,,,863,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\requirements.py,,6,,,,,,,,91,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\specifiers.py,,47,,,,,,,,1020,,,,,Python_Asset_Index_V1.0.csv,,,,4,,,,,
,10,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\tags.py,,30,,,,,,,,617,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\utils.py,,6,,,,,,,,163,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\version.py,,29,,,,,,,,582,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\_elffile.py,,3,,,,,,,,110,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,12,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\_manylinux.py,,11,,,,,,,,263,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,8,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\_musllinux.py,,3,,,,,,,,85,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\_parser.py,,24,,,,,,,,354,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\_structures.py,,16,,,,,,,,61,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\_tokenizer.py,,9,,,,,,,,194,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\__init__.py,,0,,,,,,,,15,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\_spdx.py,,0,,,,,,,,759,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\__init__.py,,1,,,,,,,,145,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,45,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py,,280,,,,,,,,3676,,,,,Python_Asset_Index_V1.0.csv,,,,34,,,,,
,14,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\platformdirs\android.py,,22,,,,,,,,249,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\platformdirs\api.py,,44,,,,,,,,298,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\platformdirs\macos.py,,18,,,,,,,,144,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,8,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\platformdirs\unix.py,,26,,,,,,,,269,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\platformdirs\version.py,,0,,,,,,,,16,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,11,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\platformdirs\windows.py,,22,,,,,,,,272,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,14,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\platformdirs\__init__.py,,33,,,,,,,,631,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\platformdirs\__main__.py,,1,,,,,,,,55,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,18,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\cmdline.py,,9,,,,,,,,668,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\console.py,,3,,,,,,,,70,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\filter.py,,7,,,,,,,,70,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatter.py,,5,,,,,,,,129,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,8,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexer.py,,43,,,,,,,,963,,,,,Python_Asset_Index_V1.0.csv,,,,16,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\modeline.py,,2,,,,,,,,43,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\plugin.py,,5,,,,,,,,72,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\regexopt.py,,3,,,,,,,,91,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\scanner.py,,7,,,,,,,,104,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,13,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\sphinxext.py,,9,,,,,,,,247,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\style.py,,7,,,,,,,,203,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\token.py,,9,,,,,,,,214,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\unistring.py,,3,,,,,,,,153,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\util.py,,19,,,,,,,,324,,,,,Python_Asset_Index_V1.0.csv,,,,4,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\__init__.py,,3,,,,,,,,82,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\__main__.py,,0,,,,,,,,17,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\filters\__init__.py,,22,,,,,,,,940,,,,,Python_Asset_Index_V1.0.csv,,,,9,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\bbcode.py,,3,,,,,,,,108,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\groff.py,,7,,,,,,,,170,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,9,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\html.py,,32,,,,,,,,987,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,8,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\img.py,,29,,,,,,,,685,,,,,Python_Asset_Index_V1.0.csv,,,,7,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\irc.py,,4,,,,,,,,154,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\latex.py,,12,,,,,,,,518,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,6,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\other.py,,7,,,,,,,,160,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\pangomarkup.py,,3,,,,,,,,83,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\rtf.py,,10,,,,,,,,349,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\svg.py,,4,,,,,,,,185,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,4,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal.py,,5,,,,,,,,127,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py,,16,,,,,,,,338,,,,,Python_Asset_Index_V1.0.csv,,,,3,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\_mapping.py,,0,,,,,,,,23,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,8,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py,,8,,,,,,,,157,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,5,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py,,9,,,,,,,,1198,,,,,Python_Asset_Index_V1.0.csv,,,,10,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py,,0,,,,,,,,589,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,9,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py,,16,,,,,,,,362,,,,,Python_Asset_Index_V1.0.csv,,,,1,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\styles\_mapping.py,,0,,,,,,,,54,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py,,2,,,,,,,,61,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,11,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py,,21,,,,,,,,410,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,3,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py,,0,,,,,,,,31,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,13,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py,,22,,,,,,,,389,,,,,Python_Asset_Index_V1.0.csv,,,,5,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__init__.py,,2,,,,,,,,21,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,26,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py,,20,,,,,,,,719,,,,,Python_Asset_Index_V1.0.csv,,,,2,,,,,
,0,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\api.py,,8,,,,,,,,157,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,11,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\auth.py,,19,,,,,,,,314,,,,,Python_Asset_Index_V1.0.csv,,,,4,,,,,
,1,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\certs.py,,0,,,,,,,,17,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,10,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\compat.py,,1,,,,,,,,78,,,,,Python_Asset_Index_V1.0.csv,,,,0,,,,,
,7,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py,,49,,,,,,,,561,,,,,Python_Asset_Index_V1.0.csv,,,,4,,,,,
,2,,,,E:\football_v\.venv\Lib\site-packages\pip\_vendor\requests\exceptions.py,,3,,,,,,,,151,,,,,Python_Asset_Index_V1.0.csv,,,,25,,,,,
