"FullName","Length","LastWriteTime"
"E:\FOOTBALL_V\00_System_OS\integration_test\test_dashboard.py","198","2026-07-22 21:55:47"
"E:\FOOTBALL_V\00_System_OS\integration_test\test_database_connection.py","359","2026-07-22 21:55:47"
"E:\FOOTBALL_V\00_System_OS\integration_test\test_model_pipeline.py","216","2026-07-22 21:55:47"
"E:\FOOTBALL_V\00_System_OS\integration_test\test_product_package.py","202","2026-07-22 21:55:47"
"E:\FOOTBALL_V\00_System_OS\integration_test\reports\alpha_test_deployment_report.json","162","2026-07-22 21:55:47"
"E:\FOOTBALL_V\00_System_OS\Monitor\error_log.json","2","2026-07-18 19:08:53"
"E:\FOOTBALL_V\00_System_OS\Monitor\health_status.json","197","2026-07-18 19:23:17"
"E:\FOOTBALL_V\00_System_OS\Monitor\heartbeat.json","113","2026-07-18 19:23:17"
"E:\FOOTBALL_V\00_System_OS\Monitor\monitor_service.py","2402","2026-07-18 19:09:29"
"E:\FOOTBALL_V\00_System_OS\project_management\Football_AI_OS_Product_Database_Architecture_V1.0.md","3354","2026-07-22 20:15:47"
"E:\FOOTBALL_V\00_System_OS\project_management\Football_AI_OS_Project_Master_Document.md","6424","2026-07-22 19:54:30"
"E:\FOOTBALL_V\00_System_OS\project_management\archive\architecture\Football_AI_OS_Architecture_V1.0.md","1990","2026-07-22 19:49:35"
"E:\FOOTBALL_V\00_System_OS\QUALITY_TESTS\test_system_quality_batch_01_V1.0.py","1059","2026-07-22 22:14:30"
"E:\FOOTBALL_V\00_System_OS\QUALITY_TESTS\reports\system_quality_test_report.json","653","2026-07-22 22:14:39"
"E:\FOOTBALL_V\00_System_OS\Recovery\recovery_controller.py","2030","2026-07-18 19:29:09"
"E:\FOOTBALL_V\00_System_OS\Recovery\recovery_log.json","304","2026-07-18 19:29:29"
"E:\FOOTBALL_V\00_System_OS\Recovery\recovery_policy.json","401","2026-07-18 19:25:49"
"E:\FOOTBALL_V\00_System_OS\Recovery\recovery_service.py","1969","2026-07-18 19:26:46"
"E:\FOOTBALL_V\00_System_OS\registry\dependency_engine.py","1148","2026-07-18 20:10:53"
"E:\FOOTBALL_V\00_System_OS\registry\dependency_map.json","450","2026-07-18 20:10:22"
"E:\FOOTBALL_V\00_System_OS\registry\modules.json","658","2026-07-18 20:12:27"
"E:\FOOTBALL_V\00_System_OS\registry\module_registry.json","0","2026-07-18 16:30:38"
"E:\FOOTBALL_V\00_System_OS\registry\module_template.json","152","2026-07-18 20:04:59"
"E:\FOOTBALL_V\00_System_OS\registry\registry.json","2461","2026-07-18 20:08:49"
"E:\FOOTBALL_V\00_System_OS\registry\registry_api.py","906","2026-07-18 20:12:56"
"E:\FOOTBALL_V\00_System_OS\registry\registry_log.json","125","2026-07-18 20:08:49"
"E:\FOOTBALL_V\00_System_OS\registry\registry_manager.py","2351","2026-07-18 20:05:56"
"E:\FOOTBALL_V\00_System_OS\registry\registry_scanner.py","2254","2026-07-18 20:08:34"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\dependency_checker\dependency_checker_V1.0.py","334","2026-07-22 22:04:08"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\integrity_checker\integrity_checker_V1.0.py","220","2026-07-22 22:04:08"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\module_scanner\module_scanner_V1.0.py","377","2026-07-22 22:04:08"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\release_validation_engine\release_validation_engine_V1.0.py","1224","2026-07-22 22:04:52"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\release_validation_engine\release_validation_engine_V1.1.py","1052","2026-07-22 22:05:35"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\reports\deployment_report.json","158","2026-07-22 22:04:08"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\reports\release_validation_report.json","1900","2026-07-22 22:05:45"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\reports\release_validation_test_report.json","833","2026-07-22 22:05:45"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\system_manifest\system_manifest_V1.0.json","107","2026-07-22 22:04:08"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\tests\test_release_validation_V1.0.py","1368","2026-07-22 22:04:53"
"E:\FOOTBALL_V\00_System_OS\RELEASE_VALIDATION\tests\test_release_validation_V1.1.py","1419","2026-07-22 22:05:36"
"E:\FOOTBALL_V\00_System_OS\reports\system_quality_batch_01_report.json","170","2026-07-22 22:14:39"
"E:\FOOTBALL_V\00_System_OS\runtime\system_state.json","0","2026-07-18 16:30:38"
"E:\FOOTBALL_V\00_System_OS\scripts\core_architecture_freeze_v12.ps1","2079","2026-07-20 15:07:47"
"E:\FOOTBALL_V\00_System_OS\scripts\core_cleanup_patch_v12.ps1","2236","2026-07-20 15:40:42"
"E:\FOOTBALL_V\00_System_OS\scripts\core_service_final_acceptance_v1.ps1","2353","2026-07-20 14:05:34"
"E:\FOOTBALL_V\00_System_OS\scripts\core_service_validation_v12.ps1","2262","2026-07-20 14:58:06"
"E:\FOOTBALL_V\00_System_OS\scripts\core_structure_cleanup_v12.ps1","3058","2026-07-20 14:43:05"
"E:\FOOTBALL_V\00_System_OS\scripts\deploy_schema_validator_final.ps1","1380","2026-07-20 13:17:19"
"E:\FOOTBALL_V\00_System_OS\scripts\framework_export_scan_v12.ps1","2470","2026-07-20 15:51:28"
"E:\FOOTBALL_V\00_System_OS\scripts\framework_initializer.py","3136","2026-07-20 15:41:02"
"E:\FOOTBALL_V\00_System_OS\scripts\legacy_archive_finalize_v12.ps1","2188","2026-07-20 15:43:57"
"E:\FOOTBALL_V\00_System_OS\scripts\legacy_cleanup_v10.ps1","2491","2026-07-20 15:14:51"
"E:\FOOTBALL_V\00_System_OS\scripts\logger_cleanup_v13.ps1","1688","2026-07-20 15:04:06"
"E:\FOOTBALL_V\00_System_OS\scripts\logger_consolidation_v12.ps1","1908","2026-07-20 14:54:33"
"E:\FOOTBALL_V\00_System_OS\scripts\project_structure_scanner.py","2202","2026-07-19 17:44:46"
"E:\FOOTBALL_V\00_System_OS\scripts\upgrade_database_service_v11.ps1","3557","2026-07-20 13:31:58"
"E:\FOOTBALL_V\00_System_OS\scripts\upgrade_exception_service_v1.ps1","3189","2026-07-20 13:25:58"
"E:\FOOTBALL_V\00_System_OS\scripts\upgrade_exception_service_v10.ps1","4373","2026-07-20 14:00:29"
"E:\FOOTBALL_V\00_System_OS\scripts\upgrade_file_service_v11.ps1","4331","2026-07-20 13:46:36"
"E:\FOOTBALL_V\00_System_OS\scripts\upgrade_hash_service_v11.ps1","3576","2026-07-20 13:53:55"
"E:\FOOTBALL_V\00_System_OS\scripts\upgrade_validator_schema_v1.ps1","3754","2026-07-20 12:45:47"
"E:\FOOTBALL_V\00_System_OS\scripts\upgrade_version_service_v11.ps1","3550","2026-07-20 13:56:22"
"E:\FOOTBALL_V\00_System_OS\SYSTEM_HEALTH_MONITOR\system_health_monitor_V1.0.py","268","2026-07-22 22:14:39"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\check_database_location_V4.0.py","338","2026-07-23 15:02:37"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\database_location_discovery_V4.0.py","803","2026-07-23 14:59:39"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\data_schema_validation_V4.0.py","1885","2026-07-23 14:58:58"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\deploy_training_engine_V4.0.py","1798","2026-07-23 14:44:59"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\deploy_training_system_V4.0.py","893","2026-07-23 14:41:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\final_system_completion_V4.0.py","1843","2026-07-23 14:37:51"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\model_data_snapshot_V4.0.py","1514","2026-07-23 14:51:13"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\schema_check_V4.0.py","987","2026-07-23 14:58:27"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\training_preflight_check_V4.0.py","1851","2026-07-23 14:42:44"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Duplicate_Cleanup_V2.0\duplicate_cleanup_engine_V2.0.py","3832","2026-07-23 13:46:36"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\architecture_cleanup_engine_V3.0.py","1871","2026-07-23 13:57:59"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\architecture_cleanup_engine_V4.0.py","3310","2026-07-23 14:00:27"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\architecture_registry.json","114906","2026-07-23 13:17:41"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\architecture_registry_V1.9.json","187","2026-07-23 13:36:56"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\consolidation_architecture_V1.4.py","3373","2026-07-23 13:24:46"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\consolidation_architecture_V1.6.py","2865","2026-07-23 13:34:05"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\consolidation_engine_V1.6.py","1702","2026-07-23 13:33:14"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\create_architecture_merge_tool_V1.0.py","2036","2026-07-23 13:14:54"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\deprecated_archive_engine_V1.7.py","3397","2026-07-23 13:34:50"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\deprecated_registry.json","147","2026-07-23 13:17:41"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\final_architecture_validator_V1.8.py","2024","2026-07-23 13:36:03"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\final_cleanup_engine_V2.1.py","2194","2026-07-23 13:48:49"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\final_delete_engine_V1.9.py","3821","2026-07-23 13:36:56"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\merge_architecture_cleanup_V1.3.py","3635","2026-07-23 13:23:00"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\merge_architecture_V1.0.py","1420","2026-07-23 13:15:33"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\merge_architecture_V1.1.py","3406","2026-07-23 13:17:40"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\merge_config_V1.0.json","842","2026-07-23 13:16:58"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\MERGE_README.md","188","2026-07-23 13:14:54"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\migration_executor_V1.2.py","2070","2026-07-23 13:21:46"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\validate_architecture_V1.1.py","3463","2026-07-23 13:18:32"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\cleanup_engine\cleanup_planner_V1.2.py","3170","2026-07-23 13:20:51"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\dependency_migration\dependency_migration_engine_V1.5.py","3522","2026-07-23 13:31:56"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\reports\ARCHITECTURE_MERGE_CHECKPOINT_V1.1.json","160","2026-07-23 13:17:41"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\reports\ARCHITECTURE_VALIDATION_CHECKPOINT_V1.1.json","163","2026-07-23 13:18:33"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\reports\ARCHITECTURE_VALIDATION_REPORT_V1.1.json","49119","2026-07-23 13:18:33"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\reports\CONSOLIDATION_REPORT_V1.4.json","355","2026-07-23 13:24:46"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\reports\FINAL_DELETE_REPORT_V1.9.json","361","2026-07-23 13:36:56"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\reports\MERGE_ANALYSIS_REPORT_V1.0.json","173","2026-07-23 13:16:58"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\reports\MERGE_EXECUTION_REPORT_V1.1.json","387","2026-07-23 13:17:41"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Architecture_Migration_Tool\reports\MIGRATION_EXECUTION_REPORT_V1.2.json","418","2026-07-23 13:21:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\ai_autonomous_engine_hil_v1.4_checkpoint.json","375","2026-07-21 12:44:05"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\ai_autonomous_engine_hil_v1.6_checkpoint.json","458","2026-07-21 12:54:15"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\ai_autonomous_engine_hil_v1.8_checkpoint.json","553","2026-07-21 12:59:13"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\ai_orchestration_layer_v1.3_checkpoint.json","334","2026-07-21 11:56:20"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\backtest_system_v1.3_checkpoint.json","321","2026-07-21 11:43:58"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\decision_engine_v1.3_checkpoint.json","303","2026-07-21 11:51:29"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\feature_store_v1.9_checkpoint.json","395","2026-07-21 10:49:15"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\feature_store_v2.0_checkpoint.json","310","2026-07-21 10:54:39"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\feature_store_v2.1_checkpoint.json","374","2026-07-21 10:56:59"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\feature_store_v2.2_checkpoint.json","342","2026-07-21 10:58:55"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\feature_store_v2.3_checkpoint.json","342","2026-07-21 11:00:51"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\feature_store_v2.6_checkpoint.json","764","2026-07-21 11:10:08"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\feature_store_v3.0_checkpoint.json","145","2026-07-21 11:12:26"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\model_layer_v1.3_checkpoint.json","407","2026-07-21 11:16:36"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Checkpoint\prediction_engine_v1.3_checkpoint.json","300","2026-07-21 11:27:27"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\deploy_scripts\deploy_phase3_2_memory_bridge.py","4424","2026-07-21 19:51:02"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\deploy_scripts\deploy_v15_phase1.py","2910","2026-07-21 18:01:37"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\deploy_scripts\deploy_v15_phase1_patch.py","1468","2026-07-21 18:09:02"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\deploy_scripts\deploy_v15_phase2.py","4101","2026-07-21 18:11:09"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\FINAL_DEPLOYMENT_V4.0\deploy_final_V4.0.py","1485","2026-07-23 14:31:15"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\FIRST_REAL_PREDICTION_TEST_V4.0\first_real_prediction_test_V4.0.py","2018","2026-07-23 14:32:45"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\config\deployment_tool_config.json","260","2026-07-22 13:53:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\deployment_engine.py","163","2026-07-22 13:53:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\encoding_validator.py","296","2026-07-22 13:53:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\json_validator.py","340","2026-07-22 13:53:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\path_validator.py","139","2026-07-22 13:53:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\syntax_validator.py","388","2026-07-22 13:53:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\__pycache__\deployment_engine.cpython-312.pyc","505","2026-07-22 13:56:04"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\__pycache__\encoding_validator.cpython-312.pyc","708","2026-07-22 13:56:04"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\__pycache__\json_validator.cpython-312.pyc","794","2026-07-22 13:56:04"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\__pycache__\path_validator.cpython-312.pyc","584","2026-07-22 13:56:04"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\core\__pycache__\syntax_validator.cpython-312.pyc","852","2026-07-22 13:56:03"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V1.0_V1.4.py","7736","2026-07-21 12:14:49"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V1.2.py","5847","2026-07-21 12:33:43"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V1.3_V1.4.py","12229","2026-07-21 12:43:51"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V1.5_V1.6.py","12742","2026-07-21 12:54:08"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V1.7_V1.8.py","14128","2026-07-21 12:59:05"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V1.9_V2.0.py","10885","2026-07-21 13:07:06"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V2.1_V2.2_BATCH.py","11080","2026-07-21 13:29:09"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V2.3_V2.4_BATCH.py","8102","2026-07-21 13:41:04"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V2.5_V2.6_BATCH.py","8499","2026-07-21 14:02:00"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V2.7_V2.8_BATCH.py","11190","2026-07-21 14:21:50"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_HIL_V2.9_V3.0_BATCH.py","12362","2026-07-21 14:26:05"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_autonomous_engine_V1.0_V1.3.py","2880","2026-07-21 11:58:33"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_intelligence_layer_core_V1.0.py","4773","2026-07-22 13:32:40"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_intelligence_layer_test_V1.0.py","5745","2026-07-22 13:37:46"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_orchestration_layer_batch_V1.0.py","4554","2026-07-22 14:18:16"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_orchestration_layer_test_V1.0.py","1366","2026-07-22 16:53:15"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_orchestration_layer_V1.0.py","3216","2026-07-22 16:53:13"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_ai_orchestration_layer_V1.0_V1.3.py","11043","2026-07-21 11:56:02"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_api_integration_layer_test_V1.0.py","1458","2026-07-22 17:24:26"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_api_integration_layer_V1.0.py","2850","2026-07-22 17:22:31"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_autonomous_learning_engine_test_V1.0.py","1523","2026-07-22 16:57:43"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_autonomous_learning_engine_V1.0.py","3461","2026-07-22 16:57:40"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_backtest_system_test_V1.0.py","1086","2026-07-22 16:40:41"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_backtest_system_V1.0.py","2421","2026-07-22 16:40:23"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_backtest_system_V1.0_V1.3.py","14599","2026-07-21 11:43:24"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_data_intelligence_checkpoint_V1.0.py","1300","2026-07-22 13:15:21"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_data_intelligence_engine_V1.0.py","4582","2026-07-22 12:44:06"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_data_intelligence_test_V1.0.py","4900","2026-07-22 12:46:43"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_decision_engine_V1.0_V1.3.py","13824","2026-07-21 11:51:01"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_decision_intelligence_layer_test_V1.0.py","1202","2026-07-22 16:45:45"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_decision_intelligence_layer_V1.0.py","3291","2026-07-22 16:45:42"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_dynamic_feature_weight_checkpoint_V1.0.py","1420","2026-07-22 13:27:17"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_dynamic_feature_weight_engine_V1.0.py","2981","2026-07-22 13:18:13"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_dynamic_feature_weight_test_V1.0.py","4767","2026-07-22 13:22:45"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_adapter_V1.0.py","2995","2026-07-22 12:20:44"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_core_V1.0.py","3129","2026-07-22 12:02:52"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_test_V1.0.py","4050","2026-07-22 12:36:49"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.0.py","6594","2026-07-21 09:09:47"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.1.py","5329","2026-07-21 09:47:00"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.2.py","5945","2026-07-21 10:10:11"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.3.py","5752","2026-07-21 10:15:11"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.4.py","7141","2026-07-21 10:28:29"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.5.py","6093","2026-07-21 10:36:48"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.6.py","6310","2026-07-21 10:40:52"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.7.py","5641","2026-07-21 10:43:36"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.8.py","5507","2026-07-21 10:46:06"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V1.9.py","6326","2026-07-21 10:48:54"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V2.0.py","6274","2026-07-21 10:54:24"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V2.1.py","7248","2026-07-21 10:56:02"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V2.2.py","7304","2026-07-21 10:58:39"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V2.3.py","6336","2026-07-21 11:00:37"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V2.4_V2.6.py","11678","2026-07-21 11:10:04"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_feature_store_V2.7_V3.0.py","8928","2026-07-21 11:12:07"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_market_intelligence_layer_test_V1.0.py","1407","2026-07-22 16:50:32"
"E:\FOOTBALL_V\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_market_intelligence_layer_V1.0.py","2983","2026-07-22 16:50:28"
